"scorer","toe_x","toe_y","toe_p","center_x","center_y","center_p","heel_x","heel_y","heel_p","objecta_x","objecta_y","objecta_p","objectb_x","objectb_y","objectb_p"
"bodyparts","toe","toe","toe","center","center","center","heel","heel","heel","objecta","objecta","objecta","objectb","objectb","objectb"
"coords","x","y","likelihood","x","y","likelihood","x","y","likelihood","x","y","likelihood","x","y","likelihood"
"42","222.206604003906","501.818817138672","0.731003761291504","194.051681518555","499.8779296875","0.767822206020355","138.02799987793","496.047241210938","0.710726380348206","31.9488849639893","258.074005126953","0.990962326526642","30.2103996276855","510.106872558594","0.850445747375488"
"43","222.215835571289","501.818786621094","0.734861493110657","194.08283996582","499.891174316406","0.765544831752777","138.030334472656","496.042907714844","0.719428181648254","31.9411659240723","258.039276123047","0.977190673351288","30.2160129547119","510.111083984375","0.846285402774811"
"44","222.191253662109","501.838439941406","0.731791257858276","194.051422119141","499.862518310547","0.759388148784637","138.029708862305","496.019836425781","0.72314977645874","31.9354209899902","258.085418701172","0.980627477169037","30.2237892150879","510.105926513672","0.848791718482971"
"45","222.175582885742","501.8447265625","0.744997620582581","194.064468383789","499.879760742188","0.777232348918915","138.033279418945","496.041076660156","0.717415511608124","31.9348754882812","258.066741943359","0.995404303073883","30.2152233123779","510.101104736328","0.849657833576202"
"46","222.234603881836","501.8193359375","0.743405342102051","194.073532104492","499.874206542969","0.772074639797211","138.051345825195","496.047973632812","0.719001948833466","31.9208736419678","258.067535400391","1.00454115867615","30.2150039672852","510.110961914062","0.841470718383789"
"47","222.229431152344","501.819732666016","0.746128439903259","194.079010009766","499.874114990234","0.763565123081207","138.011459350586","496.046752929688","0.719835758209229","31.9406661987305","258.05810546875","0.99496591091156","30.2098903656006","510.111724853516","0.845305144786835"
"48","222.228942871094","501.831237792969","0.733206689357758","194.084533691406","499.874481201172","0.753937005996704","138.030838012695","496.036895751953","0.72669529914856","31.9440956115723","258.088226318359","0.982782661914825","30.1994667053223","510.113342285156","0.842508316040039"
"49","222.212203979492","501.832183837891","0.739922761917114","194.063995361328","499.872680664062","0.772312462329865","138.004302978516","496.048950195312","0.726690471172333","31.9541759490967","258.069366455078","0.98299366235733","30.218505859375","510.106781005859","0.850080907344818"
"50","222.211151123047","501.825927734375","0.744081854820251","194.07194519043","499.886566162109","0.766525089740753","138.010665893555","496.035949707031","0.72576642036438","31.9276752471924","258.07373046875","0.995094060897827","30.2234516143799","510.115325927734","0.851708650588989"
"51","222.197250366211","501.828186035156","0.737301409244537","194.075759887695","499.866546630859","0.765880286693573","138.026992797852","496.048034667969","0.726081311702728","31.8942565917969","258.066802978516","0.990744650363922","30.2035350799561","510.118591308594","0.844474375247955"
