"scorer","toe_x","toe_y","toe_p","center_x","center_y","center_p","heel_x","heel_y","heel_p","objecta_x","objecta_y","objecta_p","objectb_x","objectb_y","objectb_p"
"bodyparts","toe","toe","toe","center","center","center","heel","heel","heel","objecta","objecta","objecta","objectb","objectb","objectb"
"coords","x","y","likelihood","x","y","likelihood","x","y","likelihood","x","y","likelihood","x","y","likelihood"
"52","251.942428588867","513.798095703125","0.536029994487762","223.838439941406","511.813903808594","0.752787053585052","167.900344848633","504.275085449219","0.698257923126221","22.1252136230469","260.171142578125","0.893076956272125","22.1786136627197","519.82763671875","0.933176398277283"
"53","251.949844360352","513.771667480469","0.530947029590607","223.868499755859","511.807434082031","0.742560625076294","167.947891235352","504.242645263672","0.699917256832123","22.1106643676758","260.189025878906","0.905164420604706","22.1812629699707","519.814086914062","0.929638206958771"
"54","251.973831176758","513.7919921875","0.546370923519135","223.864044189453","511.811889648438","0.752816796302795","167.932205200195","504.250640869141","0.706077873706818","22.119743347168","260.178039550781","0.898149013519287","22.1889953613281","519.823059082031","0.934002816677094"
"55","251.990310668945","513.764282226562","0.54993337392807","223.848266601562","511.8134765625","0.751742005348206","167.928161621094","504.244140625","0.701517641544342","22.1250820159912","260.173522949219","0.900136530399323","22.188232421875","519.832702636719","0.93142569065094"
"56","251.917999267578","513.793334960938","0.53876405954361","223.892242431641","511.788940429688","0.758019268512726","167.968704223633","504.225982666016","0.696827471256256","22.0965576171875","260.163055419922","0.898321032524109","22.1854286193848","519.819580078125","0.93348890542984"
"57","251.933258056641","513.821594238281","0.560893356800079","223.91960144043","511.800048828125","0.756036818027496","167.969879150391","504.269134521484","0.705448865890503","22.1077117919922","260.168914794922","0.894507348537445","22.1846008300781","519.836059570312","0.928556442260742"
"58","251.918472290039","513.814697265625","0.556904077529907","223.884552001953","511.789581298828","0.750532746315002","167.957931518555","504.289672851562","0.692458689212799","22.0971660614014","260.172088623047","0.896798968315125","22.1923904418945","519.8193359375","0.929246842861176"
"59","251.870880126953","513.827758789062","0.544097065925598","223.91748046875","511.786865234375","0.740763545036316","167.977798461914","504.271850585938","0.699537217617035","22.0857715606689","260.175750732422","0.893912196159363","22.1761360168457","519.816650390625","0.930913627147675"
"60","251.871505737305","513.821899414062","0.553296804428101","223.918319702148","511.790710449219","0.737243235111237","167.954238891602","504.257232666016","0.708688914775848","22.1036701202393","260.197448730469","0.90612930059433","22.1783199310303","519.826904296875","0.939117848873138"
"61","251.842956542969","513.858947753906","0.565905392169952","223.916976928711","511.785858154297","0.75655198097229","167.970504760742","504.251312255859","0.70584100484848","22.1041679382324","260.183044433594","0.889324724674225","22.1785831451416","519.813781738281","0.927673876285553"
"62","251.870346069336","513.823303222656","0.57057797908783","223.931106567383","511.781768798828","0.745605170726776","167.980209350586","504.247039794922","0.685982346534729","22.1196613311768","260.189331054688","0.896781206130981","22.1670455932617","519.824890136719","0.9294473528862"
"63","251.822082519531","513.830078125","0.547286212444305","223.966979980469","510.226531982422","0.740160703659058","167.969100952148","504.180633544922","0.70669835805893","22.1216526031494","260.178131103516","0.89819461107254","22.1697826385498","519.814453125","0.942841529846191"
"64","251.819290161133","513.853088378906","0.545458734035492","223.963531494141","510.204711914062","0.758449018001556","168.010116577148","504.213409423828","0.698889911174774","22.1281318664551","260.189392089844","0.895778894424438","22.1758937835693","519.825256347656","0.931292176246643"
"65","251.84684753418","513.857360839844","0.567804634571075","223.980560302734","510.219116210938","0.76433128118515","168.031021118164","504.158843994141","0.690711736679077","22.1059856414795","260.200744628906","0.908636450767517","22.1885452270508","519.812377929688","0.936496257781982"
"66","251.855392456055","513.841613769531","0.558397114276886","224.020050048828","510.218017578125","0.760857224464417","168.062591552734","504.087341308594","0.696729421615601","22.0962257385254","260.179107666016","0.90953254699707","22.1709461212158","519.817749023438","0.938028156757355"
"67","251.951217651367","513.800537109375","0.56032794713974","224.036834716797","510.200531005859","0.762499690055847","168.109115600586","503.96044921875","0.66923987865448","22.1163177490234","260.159515380859","0.893936395645142","22.2048625946045","519.817321777344","0.936490833759308"
"68","251.8994140625","513.83447265625","0.572142481803894","224.019805908203","510.191833496094","0.776041924953461","168.108764648438","503.912078857422","0.647414565086365","22.114688873291","260.177886962891","0.898051738739014","22.2141704559326","519.829040527344","0.93120139837265"
"69","251.941558837891","513.79248046875","0.591207683086395","223.994689941406","510.180450439453","0.796093821525574","168.004272460938","502.258453369141","0.629146814346313","22.1297092437744","260.188049316406","0.88959938287735","22.1929969787598","519.8291015625","0.932128369808197"
"70","251.965408325195","513.75","0.607730627059937","224.008010864258","510.187957763672","0.824984431266785","167.996246337891","502.125732421875","0.638072967529297","22.1062488555908","260.171997070312","0.906269729137421","22.1884574890137","519.831726074219","0.937480449676514"
"71","251.943466186523","512.182250976562","0.64908629655838","223.985916137695","510.14404296875","0.862019181251526","168.043518066406","502.059600830078","0.625328183174133","22.100061416626","260.180236816406","0.904164791107178","22.1679039001465","519.835571289062","0.939659893512726"
"72","251.949691772461","512.090454101562","0.708482801914215","223.955749511719","510.135101318359","0.859480857849121","168.059524536133","501.954132080078","0.59991592168808","22.1203422546387","260.214874267578","0.896299362182617","22.2021980285645","519.838989257812","0.926478981971741"
"73","251.910690307617","512.002136230469","0.779760539531708","223.921325683594","510.089691162109","0.881712198257446","169.862808227539","502.052062988281","0.55334198474884","22.1275749206543","260.196502685547","0.896230816841125","22.2017002105713","519.836486816406","0.930248022079468"
"74","250.306610107422","511.924926757812","0.799227952957153","223.858749389648","510.013458251953","0.886884212493896","170.007369995117","501.877593994141","0.524466395378113","22.1211605072021","260.204528808594","0.893653452396393","22.190128326416","519.847595214844","0.924336552619934"
"75","250.148208618164","511.825225830078","0.887893199920654","223.816757202148","509.939788818359","0.87103283405304","169.966339111328","500.125762939453","0.55556458234787","22.1303386688232","260.204132080078","0.895210266113281","22.2109508514404","519.864196777344","0.915445387363434"
"76","249.857559204102","510.054412841797","0.891892552375793","222.023025512695","508.163665771484","0.780705630779266","169.899047851562","499.930267333984","0.618037641048431","22.1111335754395","260.185485839844","0.902413785457611","22.2087745666504","519.865051269531","0.929892480373383"
"77","247.922973632812","508.194610595703","0.868660032749176","220.055084228516","506.200775146484","0.708972871303558","168.000198364258","498.096771240234","0.649603605270386","22.1273822784424","260.205535888672","0.902564644813538","22.1900959014893","519.868286132812","0.923921525478363"
"78","245.925537109375","507.773040771484","0.81493753194809","215.912139892578","504.225280761719","0.710279822349548","166.090270996094","496.097747802734","0.649741888046265","22.1273956298828","260.182281494141","0.903751373291016","22.2153549194336","519.85986328125","0.925234079360962"
"79","244.015075683594","505.922180175781","0.824984431266785","212.164657592773","503.860961914062","0.769082307815552","164.134399414062","494.095794677734","0.647795736789703","22.1271457672119","260.230590820312","0.898338735103607","22.2282829284668","519.871826171875","0.919030010700226"
"80","241.834411621094","503.851379394531","0.851215660572052","211.910934448242","501.872772216797","0.791283667087555","164.046325683594","493.920776367188","0.577151119709015","22.1157417297363","260.216827392578","0.903753101825714","22.2287063598633","519.879699707031","0.913649141788483"
"81","238.283477783203","500.087615966797","0.789400219917297","208.100708007812","498.265686035156","0.767649412155151","162.030838012695","491.999267578125","0.574321508407593","22.119384765625","260.216003417969","0.888871729373932","22.2296142578125","519.881103515625","0.918048143386841"
"82","237.873291015625","496.248229980469","0.848036110401154","204.15478515625","496.265563964844","0.784585058689117","162.000381469727","490.112365722656","0.538211941719055","22.141242980957","260.212646484375","0.902182459831238","22.2332916259766","519.898742675781","0.903680324554443"
"83","233.9130859375","494.088043212891","0.956903576850891","201.986892700195","494.153625488281","0.756227970123291","153.929260253906","486.135467529297","0.538379073143005","22.1172218322754","260.239288330078","0.894515097141266","23.7222671508789","519.892822265625","0.900879502296448"
"84","230.071258544922","489.998809814453","0.893519937992096","200.10710144043","491.884094238281","0.638323545455933","149.962326049805","484.086639404297","0.53423535823822","22.123083114624","260.232055664062","0.895663022994995","23.7253112792969","519.909606933594","0.897894084453583"
"85","225.93342590332","485.958374023438","0.810190200805664","194.096038818359","486.204711914062","0.674897730350494","144.099349975586","481.934875488281","0.570577204227448","22.1324005126953","260.228576660156","0.894751310348511","22.2321128845215","519.912414550781","0.894138216972351"
"86","222.049697875977","481.861572265625","0.838455498218536","192.020050048828","483.874938964844","0.791147172451019","141.898559570312","479.919464111328","0.62026435136795","22.1468143463135","260.231842041016","0.897242963314056","23.7096652984619","519.913208007812","0.892827391624451"
"87","217.792144775391","477.898712158203","0.939210712909698","190.066467285156","478.198791503906","0.848239004611969","137.982711791992","478.188537597656","0.647029519081116","22.1301250457764","261.758758544922","0.903633534908295","23.7162570953369","519.923889160156","0.882038414478302"
"88","212.22135925293","473.929504394531","0.940619587898254","186.140853881836","475.837890625","0.758784055709839","136.014038085938","477.791046142578","0.68166846036911","22.1470432281494","260.239837646484","0.893066823482513","23.7231636047363","519.943603515625","0.884423732757568"
"89","208.101303100586","469.938140869141","0.98812860250473","183.935104370117","472.015045166016","0.711718857288361","134.036148071289","474.121429443359","0.757644712924957","22.1398067474365","261.765777587891","0.89362382888794","23.7296657562256","519.945190429688","0.880894422531128"
"90","204.093963623047","466.099060058594","0.980312824249268","178.188903808594","467.861633300781","0.687189042568207","131.928237915039","471.973083496094","0.797330379486084","22.1324596405029","260.228149414062","0.891142964363098","23.7312641143799","519.930969238281","0.867623507976532"
"91","199.9501953125","463.806457519531","1.01266884803772","172.174652099609","465.727691650391","0.815165460109711","125.989440917969","467.943817138672","0.73152083158493","22.1266460418701","261.768127441406","0.891989171504974","23.7439956665039","519.945556640625","0.865009665489197"
"92","195.815902709961","460.030822753906","0.953655362129211","168.002883911133","462.117614746094","0.845342755317688","120.061370849609","465.806213378906","0.750710844993591","22.1603736877441","261.786041259766","0.893734693527222","23.7597618103027","519.963623046875","0.871492385864258"
"93","190.093414306641","457.822509765625","0.923746049404144","162.054672241211","460.0478515625","0.753077387809753","115.961013793945","463.961975097656","0.755191028118134","22.1512184143066","261.782501220703","0.899093449115753","23.7393703460693","519.941223144531","0.876740515232086"
"94","184.190200805664","455.831237792969","0.858311414718628","156.186553955078","459.628784179688","0.664178431034088","111.996978759766","463.795837402344","0.7022784948349","22.1527271270752","261.807891845703","0.890201926231384","23.7596492767334","519.947387695312","0.875500559806824"
"95","179.827453613281","454.134155273438","0.826083719730377","151.909957885742","458.295806884766","0.603025257587433","107.881202697754","462.089477539062","0.685768008232117","22.1496868133545","261.807678222656","0.895315408706665","23.7661628723145","519.95947265625","0.877401292324066"
"96","172.279159545898","455.997924804688","0.769962906837463","144.132904052734","460.153961181641","0.6107497215271","102.120330810547","461.909210205078","0.650828421115875","22.133602142334","261.821380615234","0.908366203308105","23.7620944976807","519.949401855469","0.874069929122925"
"97","168.06037902832","458.006896972656","0.818602681159973","135.956924438477","463.754516601562","0.66542398929596","96.0911560058594","460.093566894531","0.540105283260345","22.1473979949951","261.800933837891","0.896429300308228","23.77370262146","519.963806152344","0.882267713546753"
"98","165.807357788086","461.9111328125","0.79771226644516","129.918823242188","465.998199462891","0.723724365234375","90.1352844238281","459.80322265625","0.473039418458939","22.1316566467285","261.826965332031","0.901638090610504","23.7888526916504","519.974731445312","0.892912924289703"
"99","160.039642333984","466.160919189453","0.71942263841629","128.008926391602","469.894256591797","0.79786616563797","84.2618560791016","458.123962402344","0.51545512676239","22.1288642883301","261.800476074219","0.906835079193115","23.7865257263184","519.96240234375","0.892540216445923"
"100","154.005386352539","472.085815429688","0.768990576267242","124.093544006348","473.939514160156","0.80561774969101","79.96484375","458.154022216797","0.59050327539444","22.1305198669434","261.820953369141","0.90136456489563","23.7754573822021","519.975158691406","0.89273476600647"
"101","147.948471069336","478.039337158203","0.954417049884796","115.958518981934","477.905914306641","0.840967297554016","75.8380661010742","459.914947509766","0.606509983539581","22.1432781219482","261.819641113281","0.90638256072998","23.7686462402344","519.953979492188","0.896408021450043"
"102","142.088500976562","484.102874755859","0.803599953651428","111.791069030762","482.027862548828","0.65593034029007","68.0973205566406","458.072021484375","0.684728860855103","22.1462879180908","261.814544677734","0.89925879240036","23.7775554656982","519.9521484375","0.898588538169861"
"103","135.28221792545","490.899097485812","1","101.186894480598","485.418414430764","1","60.4377780457093","458.57118775656","1","22.1180839538574","261.814697265625","1","22.1550960540771","520.255615234375","1"
"104","124.166358947754","498.038299560547","0.826697170734406","92.1145706176758","489.935638427734","0.420050114393234","58.0923118591309","459.925262451172","0.814549326896667","22.1277656555176","261.822967529297","0.900188624858856","23.7670974731445","519.970703125","0.888395130634308"
"105","114.151145935059","505.803253173828","0.749669790267944","89.7853851318359","495.991302490234","0.766106009483337","54.0015487670898","461.992523193359","0.830545663833618","22.1287307739258","261.807098388672","0.900239884853363","23.7765617370605","519.991821289062","0.895701289176941"
"106","104.072067260742","512.031616210938","0.60786896944046","78.0851516723633","499.907958984375","0.657782137393951","50.0351257324219","465.941223144531","0.663411498069763","22.1561546325684","261.800476074219","0.89562726020813","23.7514934539795","519.961364746094","0.901245474815369"
"107","92.0741424560547","516.044677734375","0.731689989566803","69.8119049072266","504.020874023438","0.833390116691589","46.0759696960449","470.096313476562","0.448492974042892","22.1455554962158","261.763671875","0.895436465740204","23.7361545562744","519.99609375","0.877872884273529"
"108","83.8211898803711","516.14990234375","0.81036639213562","58.1378784179688","505.825958251953","0.87456214427948","42.0993728637695","472.097808837891","0.438514322042465","22.1344795227051","261.810333251953","0.905996382236481","22.2319202423096","519.953552246094","0.849519193172455"
"109","73.9373092651367","516.052062988281","0.913259446620941","50.1913452148438","508.099670410156","0.997797787189484","40.0268211364746","474.084838867188","0.414424687623978","22.136287689209","261.786926269531","0.894027650356293","23.8710231781006","519.843627929688","0.863311588764191"
"110","70.1147155761719","516.217102050781","0.844330310821533","47.7861976623535","510.144592285156","0.969832718372345","40.2615585327148","497.909149169922","0.26715499162674","22.1287231445312","261.781097412109","0.901058733463287","23.9217910766602","519.797058105469","0.893046915531158"
"111","70.0441284179688","516.239074707031","0.849600851535797","46.3349075317383","510.149078369141","0.942110776901245","41.8370933532715","495.997833251953","0.273955225944519","22.1327571868896","261.809051513672","0.904115438461304","23.9871845245361","519.844482421875","0.916131258010864"
"112","70.0884552001953","516.221923828125","0.860052347183228","47.7872772216797","510.072570800781","0.976238965988159","41.8861389160156","495.983734130859","0.272853314876556","22.1359004974365","261.826690673828","0.916581094264984","23.9676933288574","519.828491210938","0.919286906719208"
"113","69.0966536543067","518.358694997452","1","46.2202891880982","510.608507733267","1","37.1053783050757","492.133826220504","1","21.8035176228361","261.679586563308","1","26.2082697568151","520.55788577746","1"
"114","70.0387496948242","516.184265136719","0.845287024974823","47.951774597168","508.189270019531","0.95556515455246","1","1","0","22.1407356262207","261.816619873047","0.897570013999939","23.9613876342773","519.741149902344","0.904853522777557"
"115","70.0423126220703","516.195556640625","0.813657820224762","47.9088363647461","508.219848632812","0.935779094696045","1","1","0","22.1479225158691","261.837677001953","0.925974249839783","23.9666423797607","519.724670410156","0.908411085605621"
"116","69.982177734375","516.217651367188","0.828921258449554","47.8961029052734","509.848602294922","0.948216319084167","1","1","0","22.1416721343994","261.828887939453","0.935788035392761","23.9574680328369","519.728759765625","0.907943844795227"
